geneName droNov galGal
C17H9ORF171 DNOV00006754 417168
ISX DNOV00004313 418060
PRPF18 DNOV00004843 419036
TIMM44 DNOV00008212 420053
LOC421682 DNOV00002363 421682
TSPAN5 DNOV00007996 422702
LOC417676 DNOV00003707 417676
MAP10 DNOV00004427 101747480
LOC772261 DNOV00017977 772261
LOX DNOV00009608 396474
NGLY1 DNOV00016366 420655
TSGA10 DNOV00003139 418696
SLC35D1 DNOV00011317 424703
METRNL DNOV00007156 417332
MAPK1 DNOV00011701 373953
PGPEP1 DNOV00018500 420127
COMTD1 DNOV00005338 423730
CHTOP DNOV00017690 426357
NDUFS5 DNOV00001499 771510
HAUS6 DNOV00005715 427238
GALR1 DNOV00016453 428512
LOC419250 DNOV00006538 419250
GBX2 DNOV00015213 395950
LOC423478 DNOV00005523 423478
TOE1 DNOV00005940 424595
MMP13 DNOV00014715 395683
C18ORF21 DNOV00016851 420954
XIAP DNOV00008901 395280
NPBWR1 DNOV00012613 421117
TECPR1 DNOV00001931 416436
MLL2 DNOV00017113 425846
DHX40 DNOV00006176 772090
FBXW5 DNOV00011185 417289
SYT15 DNOV00005399 423614
RPS13 DNOV00003038 414782
BET1L DNOV00016445 422985
MYOCD DNOV00007191 427790
CD9 DNOV00015640 395527
LMO2 DNOV00012773 374129
PYROXD1 DNOV00010541 418191
DLGAP3 DNOV00011637 419638
LOC101747338 DNOV00006056 101747338
VASN DNOV00010691 101749629
NR2C1 DNOV00008391 373913
CRY1 DNOV00004298 374093
COG8 DNOV00017738 769684
HS3ST4 DNOV00008691 427674
RPUSD1 DNOV00005311 771031
LOC101751203 DNOV00016018 101751203
NRP2 DNOV00000699 374157
SLC15A5 DNOV00004412 418177
ASB7 DNOV00006814 415518
DROSHA DNOV00017730 420911
ANKRD13C DNOV00011336 424715
MAGOH2 DNOV00004604 374226
ZAP70 DNOV00013061 420086
PHF10 DNOV00004471 100857350
LOC425215 DNOV00013800 425215
SLC25A12 DNOV00000055 431387
SEC63 DNOV00006647 421774
BEND4 DNOV00002049 422777
LOC101750583 DNOV00008974 101750583
AFTPH DNOV00003533 421277
LITAF DNOV00002261 374125
SAAL1 DNOV00006437 100857722
PTK2 DNOV00005854 396416
LOC100858067 DNOV00014135 100858067
RAB8B DNOV00003292 415371
SLC11A1 DNOV00000173 395811
PPP2R2B DNOV00003010 416350
TRAPPC9 DNOV00005850 420312
ZNF367 DNOV00004497 427474
CEP85 DNOV00001440 419547
BET1 DNOV00000992 420563
CLEC16A DNOV00002265 416632
PANK1 DNOV00006599 423792
KIAA0913 DNOV00007024 423739
RBPMS2 DNOV00002841 395678
SNTG1 DNOV00012622 421113
PUS10 DNOV00001183 421198
FAM131A DNOV00006047 100858502
PRDM15 DNOV00007304 418531
PKP1 DNOV00007280 421158
ATP6V1G3 DNOV00010466 424349
NUBPL DNOV00010093 423312
MYOZ1 DNOV00007031 423744
LIMD1 DNOV00008166 420701
RAB7L1 DNOV00000283 419836
DCTN4 DNOV00005656 416269
LOC101751902 DNOV00017656 101751902
USP16 DNOV00012270 418485
UGGT2 DNOV00011226 418785
N6AMT2 DNOV00004190 418951
ATP5H DNOV00000461 422115
RNGTT DNOV00011828 421819
PARVG DNOV00004897 418236
HPCA DNOV00001503 419668
NONO DNOV00001607 428701
PRSS35 DNOV00009289 421839
RBM47 DNOV00002039 770355
C5H11ORF58 DNOV00003041 395520
TTPAL DNOV00008479 419197
C9ORF72 DNOV00017250 427370
MTOR DNOV00004666 419455
HBXIP DNOV00000405 419811
ORMDL2 DNOV00017962 425059
EIF3B DNOV00001979 769783
RNF41 DNOV00018637 426468
STK36 DNOV00000164 424210
GUCY1A2 DNOV00012449 771678
USP32 DNOV00003759 417646
TMEM199 DNOV00007379 417566
DHFR DNOV00013487 427317
PIGP DNOV00007334 418517
CHAF1A DNOV00017188 770217
LOC770780 DNOV00002557 770780
MTMR10 DNOV00003313 415382
ADRA2C DNOV00003437 428799
MKX DNOV00008281 771284
CDK5 DNOV00018505 100190948
TRAK1 DNOV00018512 100857812
FNDC5 DNOV00001505 419667
SLC30A5 DNOV00002791 427173
FAM38B DNOV00009441 421052
TXNDC9 DNOV00003143 418702
TSEN2 DNOV00011598 415965
TOR1AIP1 DNOV00002195 424418
VGLL2 DNOV00012836 421735
LOC101750234 DNOV00012033 101750234
ECHDC1 DNOV00003925 769021
FADD DNOV00010302 423146
GOLPH3L DNOV00011161 425072
GRIK1 DNOV00012274 418489
USP12P1 DNOV00005788 422322
PLCB1 DNOV00001200 427687
CEP76 DNOV00009429 421039
NDUFAF4 DNOV00014017 421802
PLK2 DNOV00010135 427150
PARP4 DNOV00015205 418958
SH3TC1 DNOV00003430 422867
RBMS1 DNOV00000119 395880
RCOR3 DNOV00016744 421380
WDTC1 DNOV00001420 419581
PIGU DNOV00006993 419124
LRRC8C DNOV00004234 424515
CXCR7 DNOV00015217 428997
RIOK2 DNOV00011745 427278
SYNPO DNOV00005659 770421
RAD51C DNOV00006169 417626
FSTL1 DNOV00010749 395349
EIF2AK2 DNOV00005543 395147
LOC771758 DNOV00002222 771758
TMEM161B DNOV00013821 426919
LOC100858077 DNOV00002210 100858077
LOC419741 DNOV00009943 419741
KAL1 DNOV00011844 396395
ASB5 DNOV00008588 422572
UST DNOV00015373 768809
INPP5E DNOV00003478 417135
BRAT1 DNOV00001991 769893
SAP30L DNOV00005632 416259
PPTC7 DNOV00000808 416869
JAG2 DNOV00010261 776138
LIPI DNOV00012136 418466
TUSC3 DNOV00018038 422738
AS3MT DNOV00014578 423870
DNAJC5B DNOV00008102 428358
UTS2D DNOV00009672 404534
CCDC60 DNOV00001341 416987
MTHFR DNOV00004676 419489
RUNX1T1 DNOV00005046 395503
SCUBE1 DNOV00004889 418228
C1H10ORF47 DNOV00004829 419101
LRRC40 DNOV00011334 424713
RPA1 DNOV00007388 417563
C10ORF54 DNOV00012095 769500
PCMT1 DNOV00015661 428607
U2SURP DNOV00012987 424773
TMEM64 DNOV00005039 770964
AGPAT6 DNOV00013312 426788
VOPP1 DNOV00012913 776358
PPP2R3B DNOV00015682 418670
SLMO1 DNOV00009431 421035
SPATA7 DNOV00006226 423397
STAM2 DNOV00015890 424317
CTBP2 DNOV00008419 423958
GRHL3 DNOV00001470 419695
TP53RK DNOV00008464 428145
AUTS2 DNOV00001680 417481
NUP188 DNOV00009533 417198
OPRD1 DNOV00009850 429951
MRPL45 DNOV00016313 426233
CYP26B1 DNOV00017073 428809
AASDH DNOV00002104 422744
CCDC93 DNOV00016336 424277
NXPH3 DNOV00010487 429523
SF3A1 DNOV00013138 427717
LAPTM4A DNOV00016476 421959
RPL23A DNOV00007362 417574
GALNT3 DNOV00000094 424177
NECAP2 DNOV00017993 419464
FOXM1 DNOV00016284 430534
FAM53A DNOV00006400 378905
CAMKK1 DNOV00001711 771003
LOC100858006 DNOV00015014 100858006
EHF DNOV00012780 425791
HNF1A DNOV00001370 416967
ST14 DNOV00012660 419731
LCK DNOV00001524 396460
DDX60 DNOV00010727 422427
ZNF292 DNOV00011839 421828
ZPD DNOV00007555 404754
METTL16 DNOV00010758 431184
MAP1LC3C DNOV00005592 421504
NUMA1 DNOV00017012 768717
COMMD10 DNOV00015915 427388
ING3 DNOV00017209 417762
GXYLT1 DNOV00010159 417789
PTAR1 DNOV00005696 431607
GSTK1 DNOV00015950 418302
COL24A1 DNOV00004218 424526
PTCHD2 DNOV00004669 419497
ADHFE1 DNOV00008093 426446
LOC425021 DNOV00009906 425021
SELO DNOV00008924 417745
MAN1B1 DNOV00011167 417296
PAWR DNOV00004103 417870
CECR2 DNOV00004391 418161
RAG2 DNOV00018087 423165
ZNF592 DNOV00002834 415335
TMEM67 DNOV00005051 420224
PBX1 DNOV00006299 395505
DBI DNOV00012686 395263
LOC423605 DNOV00011985 423605
PCMTD1 DNOV00012618 421114
PCIF1 DNOV00016801 771963
KCNIP1 DNOV00014449 416173
FARSB DNOV00001857 424812
GPR75 DNOV00008035 428544
ADNP DNOV00013867 419350
FUT8 DNOV00006698 423178
LOC422249 DNOV00001552 422249
TRIM67 DNOV00004458 100857188
UBE2O DNOV00013636 417359
CCDC75 DNOV00005544 421468
MPL DNOV00008749 414804
GLCE DNOV00015437 415566
TTPA DNOV00017866 771074
VEPH1 DNOV00009907 100859365
LPO DNOV00001651 417466
C11ORF34 DNOV00011946 419791
NPPB DNOV00004678 395765
LRRC34 DNOV00007100 424996
RASSF2 DNOV00014056 419521
CYP1B1 DNOV00005541 421466
ZFPM1 DNOV00014754 415835
LMO7 DNOV00008122 418815
LBFABP DNOV00001474 395345
NAPRT1 DNOV00005880 404301
PPWD1 DNOV00002807 427163
IFNG DNOV00004049 396054
MTSS1 DNOV00007788 420336
PKDCC DNOV00005486 423451
STX8 DNOV00007173 417321
LOC771994 DNOV00016790 771994
SYF2 DNOV00001462 419593
HAL DNOV00008378 378924
LOC100857376 DNOV00015065 100857376
C20ORF134 DNOV00017090 429514
ITFG2 DNOV00016286 418262
TACSTD2 DNOV00004567 772378
PTPRK DNOV00003921 421711
COL16A1 DNOV00001531 430477
HS3ST1 DNOV00003393 422840
G3BP2 DNOV00013992 422576
AVL9 DNOV00014476 420750
TXNDC16 DNOV00015757 423584
C2H7ORF25 DNOV00012903 420771
JAK2 DNOV00012163 374199
PLLP DNOV00007531 415650
ST6GAL1 DNOV00001823 396169
TPPP DNOV00018776 420800
UBA2 DNOV00009341 415784
BTF3L4 DNOV00004621 424638
LOC100858471 DNOV00008994 100858471
SPRYD7 DNOV00003648 418871
TOX2 DNOV00015565 419156
CWF19L1 DNOV00012020 101749626
TBC1D12 DNOV00006588 768541
PIGC DNOV00006276 424387
ATHL1 DNOV00016440 422991
MAMDC2 DNOV00005695 427247
EPHB3 DNOV00006041 396179
LOC100858171 DNOV00012602 100858171
PSMD14 DNOV00000117 424189
TOR1A DNOV00006725 417190
SHH DNOV00010046 395615
TBC1D8B DNOV00008862 422383
NEK4 DNOV00012750 415900
CASQ2 DNOV00015103 395198
PDZD11 DNOV00009130 422153
NKX2-8 DNOV00003967 771397
INPP5F DNOV00015353 423932
ATP5F1 DNOV00000240 419866
MAST2 DNOV00005926 424606
KIAA2022 DNOV00005793 422325
TRAPPC12 DNOV00016375 421917
MCU DNOV00015579 428942
CCDC169 DNOV00014541 101751930
KDM1A DNOV00014667 419571
ARNT DNOV00011157 374026
COLQ DNOV00006881 776178
MTCH1 DNOV00000383 425491
ZPLD1 DNOV00003788 418405
VPS13D DNOV00004688 419481
MUTYH DNOV00005941 424594
PSTPIP1 DNOV00017321 415349
LOC100859179 DNOV00010494 100859179
SLC39A13 DNOV00006688 423183
RBP4 DNOV00006580 396166
STYXL1 DNOV00001743 417518
MTNR1B DNOV00006924 396338
APITD1 DNOV00004652 771417
PAN3 DNOV00004149 418926
OSBPL3 DNOV00006842 428432
RNF139 DNOV00007791 420338
NHLRC3 DNOV00003680 418890
TPD52 DNOV00015792 770339
LOC101751874 DNOV00003579 101751874
TMEM215 DNOV00004418 427341
BRD9 DNOV00015984 420799
PPRC1 DNOV00008325 423848
XKR9 DNOV00008066 428363
EIF4G2 DNOV00003085 395905
LOC421712 DNOV00003923 421712
PRR16 DNOV00009610 769337
CCT8 DNOV00012271 418486
KIAA0020 DNOV00012968 427350
GALNTL1 DNOV00001143 423263
LOC777580 DNOV00012531 777580
LOC427783 DNOV00011163 427783
LOC422147 DNOV00009121 422147
SENP5 DNOV00006040 424955
CASP1 DNOV00001659 395764
KCNJ13 DNOV00001779 101749520
MLN DNOV00000344 768422
MTRF1L DNOV00008796 421643
KIAA0528 DNOV00010530 418197
LOC771947 DNOV00005804 771947
BRCA2 DNOV00004126 374139
LOC101747521 DNOV00012872 101747521
ASB14 DNOV00007594 416003
HIC1 DNOV00007385 396164
ATP6V1H DNOV00012609 426199
RPS6KL1 DNOV00004003 423358
FHOD3 DNOV00016853 420952
KLHL26 DNOV00015812 420121
HSPA14 DNOV00004849 418802
GRM8 DNOV00008933 427853
FBXL16 DNOV00018053 416405
SAMD11 DNOV00010626 419434
UBE4A DNOV00013949 419758
C15ORF23 DNOV00013847 426704
NT5M DNOV00005271 416505
MFNG DNOV00013234 418042
C1S DNOV00011804 418294
ACAP3 DNOV00010603 419420
MAFG DNOV00012404 769355
RNF145 DNOV00005609 416239
GNRHR DNOV00013390 427517
NIPA2 DNOV00003119 418680
CRYBB3 DNOV00000752 396108
ZNF512B DNOV00006549 419255
IL16 DNOV00004746 374270
KCNJ12 DNOV00005263 427662
TSNARE1 DNOV00005860 420304
WDR77 DNOV00000241 419865
SLC25A1 DNOV00011714 416764
C1H12ORF59 DNOV00018123 426455
RASSF5 DNOV00000271 419844
LOC100858360 DNOV00017226 100858360
LHX8 DNOV00017428 424721
PERP DNOV00002364 421683
CEBPZ DNOV00005557 421474
BHLHE40 DNOV00005166 416108
SP2 DNOV00010514 425673
SETD1B DNOV00000824 416851
GABRG1 DNOV00002058 422771
EXD2 DNOV00001145 423264
LOC422942 DNOV00010565 422942
MAPK6 DNOV00008851 415419
MAP7 DNOV00002375 421689
KIAA0494 DNOV00005905 424617
AZIN1 DNOV00007759 420254
LOC426821 DNOV00017233 426821
GLDC DNOV00012152 374222
FAM76A DNOV00009844 426384
DEF6 DNOV00000362 419893
PGAP1 DNOV00000628 424054
CPEB3 DNOV00006568 423816
CAPS2 DNOV00004084 417859
ARFGAP1 DNOV00006527 419241
CUBN DNOV00000929 420523
C3H6ORF103 DNOV00015366 421618
AK7 DNOV00015523 428907
DMRTB1 DNOV00004601 429107
LOC771782 DNOV00000278 771782
GIN1 DNOV00017069 101750732
PCDP1 DNOV00012688 424272
CEP68 DNOV00003515 421274
CFC1B DNOV00004488 395437
RGS10 DNOV00015356 423930
LOC101751348 DNOV00011368 101751348
VPREB3 DNOV00016024 416932
LOC100858336 DNOV00010683 100858336
CYR61 DNOV00004216 429089
GTF3C3 DNOV00000626 424052
ZCCHC11 DNOV00004616 424642
MATN1 DNOV00009872 396505
NOS1 DNOV00001312 427721
SLMO2 DNOV00015296 419310
LANCL3 DNOV00015259 427992
PCSK4 DNOV00016266 100859150
CORO2B DNOV00015433 415561
COQ9 DNOV00007548 415636
VIMP DNOV00006808 415522
CRYAA DNOV00010864 418546
LOC426385 DNOV00013584 426385
CWF19L2 DNOV00012453 418973
MON2 DNOV00010884 417818
MKI67IP DNOV00009482 424239
MNAT1 DNOV00010231 423521
MRPL15 DNOV00012605 421121
NR2E1 DNOV00006644 396082
SPAG5 DNOV00007370 771702
LOC424430 DNOV00002177 424430
SCD5 DNOV00012216 422598
SLC37A4 DNOV00013939 419789
SLC30A1 DNOV00016748 421377
PCP4 DNOV00007315 771220
AGRN DNOV00010618 396538
MRPS17 DNOV00001767 417538
FOXP2 DNOV00013382 769935
SFXN4 DNOV00016760 771604
ATXN1 DNOV00011587 420843
LOC101751781 DNOV00011925 101751781
NXNL1 DNOV00012511 426009
NCKIPSD DNOV00007579 770439
SEPT2 DNOV00011102 424843
FOPNL DNOV00002232 416598
KATNA1 DNOV00015665 421626
MSH3 DNOV00013488 427318
RPL35A DNOV00009706 424924
ZFC3H1 DNOV00004074 417855
TEAD1 DNOV00003099 403089
MYL10 DNOV00001725 417506
ANKRD11 DNOV00015967 415845
DAD1 DNOV00018206 395343
CNST DNOV00005569 421487
DNAJB11 DNOV00010806 424868
ZNF365 DNOV00012007 423658
NFKBIZ DNOV00003789 418404
NTN4 DNOV00008383 417914
UNC119 DNOV00007371 771690
PLEKHA7 DNOV00003040 423069
C3H20ORF103 DNOV00001204 416732
MMS19 DNOV00008335 423842
ABCB7 DNOV00005795 422326
SLC3A1 DNOV00017817 428569
LOC100858782 DNOV00007365 100858782
DTNA DNOV00013225 421104
EPSTI1 DNOV00014089 418837
XYLB DNOV00002492 420432
PRKAA2 DNOV00004573 429110
LOC422321 DNOV00005787 422321
JPH3 DNOV00015503 415830
MYL3 DNOV00002425 396067
TPPP2 DNOV00004542 427270
HVCN1 DNOV00000806 416871
HDHD3 DNOV00003278 417273
MAK DNOV00008687 420859
MTF1 DNOV00013660 428218
ESCO1 DNOV00005437 421067
ALK DNOV00001281 421297
HS6ST2 DNOV00001573 395150
SLC22A15 DNOV00015105 418336
BDNF DNOV00012316 396186
RFESD DNOV00011733 427118
MKNK2 DNOV00016611 429269
CZH5ORF42 DNOV00017483 427440
ELL DNOV00017971 420124
ARFIP2 DNOV00017150 419075
PLEKHO1 DNOV00016925 426108
PPIC DNOV00009602 768427
RASSF8 DNOV00010515 418210
HTR5A DNOV00002509 428409
FBXL7 DNOV00012434 428492
LOC424261 DNOV00012699 424261
NAT9 DNOV00000482 422109
ZPAX DNOV00007413 421952
PON2 DNOV00000998 395830
WNK2 DNOV00013202 415984
FAM133B DNOV00000976 420557
PELI2 DNOV00011535 776013
NCOA7 DNOV00003933 421717
HSF2BP DNOV00010866 418548
IFNG DNOV00003833 395914
ANKRD12 DNOV00009450 425900
ESCO2 DNOV00016296 422004
PYGB DNOV00010191 421248
MTA1 DNOV00006258 429060
LOC100858613 DNOV00011479 100858613
ALPK2 DNOV00014392 426853
TREML2 DNOV00000333 768582
IFI35 DNOV00012540 420011
CDKN2C DNOV00004630 429104
PRADC1 DNOV00010554 428807
DHX29 DNOV00010122 427136
SLC33A1 DNOV00009915 425029
ARHGAP21 DNOV00016120 420500
MARCH11 DNOV00012433 420914
MARVELD3 DNOV00009217 420903
NDUFA11 DNOV00008195 420060
SVOPL DNOV00006319 418105
LOC770857 DNOV00008471 770857
CCDC34 DNOV00012319 421609
NDUFB2 DNOV00006335 418118
C18H17orf89 DNOV00017373 422071
MTNR1A DNOV00008629 396319
FAM181A DNOV00006183 423427
PGM5 DNOV00012955 427215
ZNF804B DNOV00000953 420539
GUF1 DNOV00002056 422773
SLC28A3 DNOV00004521 427459
RFC2 DNOV00001696 396542
PFKP DNOV00008247 428411
RHBDF2 DNOV00013634 417358
AVEN DNOV00001180 395127
TTC25 DNOV00015873 100857899
ARMC8 DNOV00010786 424731
TSKU DNOV00011959 419088
LOC771119 DNOV00006476 771119
IL22 DNOV00004051 417838
PDE9A DNOV00010856 418538
FAM83D DNOV00008517 425103
DNAJA4 DNOV00014697 415360
TMEM130 DNOV00001935 416439
AKAP1 DNOV00003728 417668
NFIA DNOV00016102 396210
TCF7 DNOV00002950 395229
CCL4 DNOV00013905 395468
INSIG1 DNOV00002510 420442
ALS2CL DNOV00002427 428401
KIF20A DNOV00002693 416220
ANKRD34B DNOV00013486 431626
APOOL DNOV00015776 422271
MMP11 DNOV00016017 769489
PTH1R DNOV00002423 420401
COPN5L1 DNOV00007738 421093
SLC16A6 DNOV00000572 417435
TRPC1 DNOV00012984 424776
C13H5ORF4 DNOV00005629 416256
EFHC2 DNOV00010881 418559
TLK1 DNOV00000061 429024
ABCF2 DNOV00017559 426038
CHAD DNOV00000493 769665
OTUD1 DNOV00016117 420502
SLC17A5 DNOV00013601 421863
ATF6 DNOV00006247 424365
ASB10 DNOV00017562 768438
FEN1 DNOV00007893 769677
GPR64 DNOV00007480 418611
PGAP3 DNOV00018527 431201
CRCP DNOV00007409 396022
MAN1A1 DNOV00017903 421726
MRPL37 DNOV00004589 772313
NCALD DNOV00007765 396048
PLS3 DNOV00001589 422222
OPTC DNOV00000314 395130
LOC427595 DNOV00005134 427595
LMBRD2 DNOV00010816 429640
WDR4 DNOV00010857 418540
PFKM DNOV00017627 374064
TMEM177 DNOV00009466 424232
MAP1LC3B DNOV00015501 427559
TRPM1 DNOV00003311 427494
SIGMAR1 DNOV00016124 100859748
MLL DNOV00013947 414897
NOP16 DNOV00002726 416228
GIGYF2 DNOV00001778 424743
CCDC152 DNOV00017831 101747341
TRAF3IP1 DNOV00012809 424029
PPAP2A DNOV00010124 427138
JAZF1 DNOV00006867 420633
DOK7 DNOV00003439 422875
SEC61G DNOV00012917 776639
SDF2 DNOV00007367 427832
CCND2 DNOV00014140 374047
RTN4IP1 DNOV00006661 421782
UBL7 DNOV00002894 415297
TMEM179 DNOV00016399 423491
BRDT DNOV00004246 424506
UTP14A DNOV00014111 422140
TMEM185A DNOV00016597 422391
LOC417921 DNOV00008372 417921
C20ORF160 DNOV00009043 419279
ARSI DNOV00002661 427639
MTIF2 DNOV00008025 421213
LOC100859308 DNOV00016192 100859308
C5ORF13 DNOV00012572 396353
TOP1 DNOV00008511 396004
LOC422316 DNOV00005782 422316
TCIRG1 DNOV00017279 395472
NRCAM DNOV00010166 396202
KLHL11 DNOV00015871 428313
PTRH2 DNOV00006178 417634
IL26 DNOV00004050 101751928
PTPLB DNOV00009499 424251
ST7 DNOV00013372 417770
TNFAIP1 DNOV00003715 417672
ECD DNOV00015572 423638
PRMT3 DNOV00010323 422975
DNAJB13 DNOV00015411 419060
PFN3 DNOV00008013 428564
SGCD DNOV00005625 416251
YRK DNOV00009841 777583
LOC100857999 DNOV00017878 100857999
FAM180A DNOV00006349 772003
NMD3 DNOV00007074 425009
RAB5B DNOV00018182 100529061
TMCO4 DNOV00013921 419476
SLC38A6 DNOV00010233 423519
GPX7 DNOV00004615 424643
HMGN2 DNOV00001433 768675
MBTPS1 DNOV00011441 415704
C20H20ORF4 DNOV00007005 419118
LOC416169 DNOV00014465 416169
SKIL DNOV00007108 396087
USP28 DNOV00016098 428246
LOC100857220 DNOV00013074 100857220
C4H4ORF29 DNOV00015857 422499
ZNF639 DNOV00016984 425280
MAP4 DNOV00017736 396097
RFXAP DNOV00014544 418899
DHX36 DNOV00009920 425032
KCNJ5 DNOV00012671 395925
DNAI2 DNOV00015079 417453
SEC24D DNOV00011271 422683
ST8SIA2 DNOV00015709 414336
LOC419429 DNOV00010616 419429
PLEKHA6 DNOV00000305 419821
LOC771811 DNOV00005938 771811
C22H20ORF30 DNOV00014058 419518
CNOT10 DNOV00001029 420669
L2HGDH DNOV00009992 423573
LOC769564 DNOV00012107 769564
HRH2 DNOV00002732 427635
F3 DNOV00009268 429084
LOC101750600 DNOV00007384 101750600
TTC12 DNOV00017932 770784
FBXO41 DNOV00010556 428805
PTCD3 DNOV00006387 422911
ERMN DNOV00014183 771826
PPA2 DNOV00007960 422539
STMN1 DNOV00001451 396057
FAM131B DNOV00017420 768450
S100A1 DNOV00017691 100858258
MPHOSPH6 DNOV00011499 415811
NMNAT2 DNOV00002144 771393
SLC35F4 DNOV00011544 776258
FGF18 DNOV00011879 395453
THUMPD2 DNOV00003573 421310
PPCDC DNOV00002911 427477
CMAS DNOV00010526 418199
CHD7 DNOV00017369 421140
MPP4 DNOV00000661 769757
ADAM19 DNOV00005616 416244
TRHR DNOV00005006 395770
DSTYK DNOV00000295 395171
LY86 DNOV00008666 420872
PRPF38B DNOV00010447 768611
GNB4 DNOV00016982 424974
UTP11L DNOV00013665 419606
LGI2 DNOV00011290 422809
CZH9ORF41 DNOV00014040 427256
GATSL3 DNOV00013136 770898
UPB1 DNOV00001397 416949
DNAJB5 DNOV00014659 427409
CNTD1 DNOV00012533 420019
IQCB1 DNOV00009487 424242
LOC417937 DNOV00013419 417937
IFI27L2 DNOV00011641 403121
ZNF410 DNOV00003982 423340
RPL36A DNOV00001630 100859914
TTI2 DNOV00005181 426923
SRSF5A DNOV00001149 423265
GABRE DNOV00016956 396173
SMOC1 DNOV00001135 768688
VGLL1 DNOV00001555 770844
EDF1 DNOV00011187 417286
TMEM171 DNOV00002738 427220
CCDC127 DNOV00014734 420970
MMRN1 DNOV00017510 428741
CSNK1E DNOV00002627 378891
EPHB6 DNOV00015943 418308
RPL24 DNOV00003792 418401
SFT2D1 DNOV00005978 769380
DRD1 DNOV00002691 427633
PSMA2 DNOV00012904 420772
PTX3 DNOV00009908 548626
LRRTM1 DNOV00010583 771502
LACTB2 DNOV00008067 420178
SKI DNOV00006090 428181
TMEM39A DNOV00015098 418340
EMILIN3 DNOV00008506 428137
DDHD1 DNOV00015750 423592
GALT DNOV00016123 431509
PHPT1 DNOV00011189 770750
TMPO DNOV00008364 417923
DGKK DNOV00013024 422129
VPRBP DNOV00010920 415921
CDK5R2 DNOV00000157 100857507
C5 DNOV00003456 417122
TMED2 DNOV00000858 416821
CEP85L DNOV00012828 100857774
PICALM DNOV00015402 425991
TRAIP DNOV00010927 415927
LOC426295 DNOV00003356 426295
OSBPL8 DNOV00004092 417866
NEK2 DNOV00016749 421376
PTGER4 DNOV00012738 427183
PDGFB DNOV00002608 374128
EGFL6 DNOV00011871 418637
MAD2L1BP DNOV00004975 421448
AQP4 DNOV00016545 421088
PCNP DNOV00003794 418398
NOC2L DNOV00010625 419433
ARHGAP18 DNOV00002415 421706
CASZ1 DNOV00004657 419452
FADS6 DNOV00000478 428683
CCDC42B DNOV00001334 770540
BACE1 DNOV00014275 419768
LOC101748851 DNOV00005207 101748851
ZBTB33 DNOV00008890 422367
GPM6B DNOV00011876 418632
GRIN3B DNOV00008966 429171
BLZF1 DNOV00003838 418371
SEC16B DNOV00002176 424431
C15ORF27 DNOV00014686 770288
HOXC12 DNOV00017896 429400
C3H1ORF55 DNOV00001255 421318
CZH9ORF95 DNOV00014041 427257
LOC771207 DNOV00013240 771207
SIRT6 DNOV00017459 428332
SLC45A3 DNOV00000285 771751
KIAA1147 DNOV00006341 427917
DYDC1 DNOV00005372 423627
TEKT4 DNOV00005300 416527
ACSS1 DNOV00010203 416714
LOC101750029 DNOV00001958 101750029
EIF3I DNOV00001521 419653
WARS DNOV00005494 423458
LOC101749628 DNOV00002736 101749628
KRT222 DNOV00016354 420046
LOC429348 DNOV00008920 429348
MMP23B DNOV00006078 419407
CACNA2D2 DNOV00012764 430150
DNAJC2 DNOV00010406 417717
PRKX DNOV00016804 418656
GMNN DNOV00009189 421004
DBX2 DNOV00014525 417801
SLC35F3 DNOV00004421 421518
SEMA3B DNOV00013294 426234
RASAL2 DNOV00002179 429069
SYT6 DNOV00000208 428270
E2F7 DNOV00004096 417868
TRAFD1 DNOV00000791 416884
LOC420030 DNOV00015878 420030
PPT1 DNOV00001487 419681
DCAF13 DNOV00007753 420263
SPATA6 DNOV00005892 424626
NKRF DNOV00008883 422370
GABPB1 DNOV00004717 415453
GNG12 DNOV00011324 772239
SCN4B DNOV00014284 419774
CCNE1 DNOV00007721 426117
HEYL DNOV00001494 771101
IGSF21 DNOV00017996 419359
UBE2F DNOV00000749 424015
CLCN1 DNOV00017419 427949
C1D DNOV00003523 421267
GPR26 DNOV00008408 423950
RPS14 DNOV00005661 416275
LOC101750948 DNOV00012157 101750948
GFOD1 DNOV00015275 770283
ARL6 DNOV00016884 418433
NUMB DNOV00001110 395639
TSNAXIP1 DNOV00014815 769262
FIGNL1 DNOV00014561 420946
PTER DNOV00000934 420525
SMPDL3A DNOV00003953 776223
USH1G DNOV00000477 428684
GMPR DNOV00011585 420842
GPR17 DNOV00001794 769024
MRPL48 DNOV00015407 419062
LMAN1 DNOV00014398 426849
ANP32A DNOV00015434 415562
C2H10ORF140 DNOV00000896 420510
TMEM86A DNOV00006447 428847
ASPA DNOV00006151 417609
LOC422308 DNOV00005760 422308
BAMBI DNOV00008276 428413
PTP4A2 DNOV00001529 419649
SYK DNOV00004544 427272
LOC100859449 DNOV00000462 100859449
RRP9 DNOV00013287 415888
C2H7ORF41 DNOV00001013 420679
FAM126A DNOV00003919 420611
LOC420992 DNOV00014399 420992
FAM124A DNOV00003658 770395
C5H15ORF52 DNOV00013845 423013
ZNF366 DNOV00013786 431599
IAH1 DNOV00007447 421930
TBC1D30 DNOV00010901 417830
CLGN DNOV00009646 422447
TRUB2 DNOV00009508 417218
AGXT2 DNOV00010821 431666
CTTNBP2 DNOV00013367 417766
ADIRF DNOV00005403 768752
KCNJ8 DNOV00010524 395973
PTPRR DNOV00004071 771985
CNIH DNOV00015746 423561
GATSL2 DNOV00001689 417483
